全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
112038,k130000167,埼玉県川口市,ひだまりの園,ヒダマリノエン,,認可私立保育所,112038,,埼玉県川口市東領家2-34-3,埼玉県,川口市東領家2-34-3,,,ディアコート川口１Ｆ,35.79905808,139.7539411,,,,,(048)446-7402,,(048)446-7403,,,,,,合同会社　サニープレイス,2017/4/1,16,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000168,埼玉県川口市,うさぎ第2保育園,ウサギダイニホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口5-3-18,埼玉県,川口市東川口5-3-18,,,,35.88051629,139.7499639,,,,,(048)452-8095,,(048)452-8096,,,,,,有限会社　D&B,2018/4/1,19,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000169,埼玉県川口市,保育園キッズハウス川口園第２保育室,ホイクエンキッズハウスカワグチエンダイニホイクシツ,,認可私立保育所,112038,,埼玉県川口市川口1-5-14　,埼玉県,川口市川口1-5-14　,,,ｽｶｲﾌﾛﾝﾄﾀﾜｰ川口2F,35.79607095,139.7199278,,,,,(048)229-0048,,(048)229-0048,,,,,,キッズハウス・サポート・サービス　株式会社,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000170,埼玉県川口市,さくら保育園　西立野園,サクラホイクエン　ニシタテノエン,,認可私立保育所,112038,,埼玉県川口市西立野555-1,埼玉県,川口市西立野555-1,,,ルシエルブルー,35.85905679,139.7517523,,,,,(048)242-3616,,(048)242-3616,,,,,,株式会社　東立,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000171,埼玉県川口市,さくら保育園　戸塚園,サクラホイクエン　トツカエン,,認可私立保育所,112038,,埼玉県川口市戸塚3-29-5,埼玉県,川口市戸塚3-29-5,,,東川口ガーデンプラザ８番館,35.87018628,139.7493223,,,,,(048)287-3917,,(048)287-3917,,,,,,株式会社　東立,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000172,埼玉県川口市,保育ルーム　スター☆キッズ,ホイクルーム　スターキッズ,,認可私立保育所,112038,,埼玉県川口市長蔵1-17-2　,埼玉県,川口市長蔵1-17-2　,,,A-1号室,35.85898824,139.7544398,,,,,(048)291-5035,,(048)291-5035,,,,,,光建装　有限会社,2018/4/1,16,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000173,埼玉県川口市,エンゼル保育園　川口駅前園,エンゼルホイクエン　カワグチエキマエエン,,認可私立保育所,112038,,埼玉県川口市飯塚1-9-18,埼玉県,川口市飯塚1-9-18,,,,35.79820666,139.7139144,,,,,(048)446-6821,,(048)446-6821,,,,,,株式会社　エンゼル保育園,2021/4/1,19,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000174,埼玉県川口市,保育所キッズアイランド川口市役所前園,ホイクショキッズアイランドカワグチシヤクショマエエン,,認可私立保育所,112038,,埼玉県川口市幸町1-4-19,埼玉県,川口市幸町1-4-19,,,ソフィア川口幸町1F,35.80650654,139.721962,,,,,(048)251-4119,,(048)251-4119,,,,,,株式会社　Kids Island,2019/4/1,16,0歳から1歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000175,埼玉県川口市,タムスわんぱく保育園川口,タムスワンパクホイクエンカワグチ,,認可私立保育所,112038,,埼玉県川口市大字神戸258-1,埼玉県,川口市大字神戸258-1,,,,35.852728,139.724695,,,,,(048)229-3302,,(048)229-3314,,,,,,医療法人社団　桐和会,2019/4/1,45,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000176,埼玉県川口市,舟戸幼稚園,フナトヨウチエン,,公立幼稚園,112038,,埼玉県川口市舟戸町2-2,埼玉県,川口市舟戸町2-2,,,,35.793665,139.723701,,,,,(048)222-6188,,(048)222-6202,,,,,,川口市,,140,4歳から5歳,月火水木金,9:00,14:00,月曜日の開園時間は11：30から14：00休園日は土曜日、日曜日、春季・夏季・冬季・学年末休業日、開園記念日（６月３日）、県民の日（１１月１４日）,無,,,,,,,,,,,,,,,
112038,k130000177,埼玉県川口市,南平幼稚園,ナンペイヨウチエン,,公立幼稚園,112038,,埼玉県川口市東領家1丁目16-19,埼玉県,川口市東領家1丁目16-19,,,,35.798411,139.748533,,,,,(048)224-7890,,(048)224-7150,,,,,,川口市,,140,4歳から5歳,月火水木金,9:00,14:00,月曜日の開園時間は11：30から14：00休園日は土曜日、日曜日、春季・夏季・冬季・学年末休業日、開園記念日（７月４日）、県民の日（１１月１４日）,無,,,,,,,,,,,,,,,
112038,k130000178,埼玉県川口市,川口南幼稚園,カワグチミナミヨウチエン,,私立幼稚園,112038,,埼玉県川口市川口6-1-41,埼玉県,川口市川口6-1-41,,,,35.80316015,139.7118295,,,,,(048)252-6460,,(048)255-4859,,,,,,新井　久美,,315,,月火水木金,7:50,18:00,,有,,,,,,,,,,,,,,,
112038,k130000179,埼玉県川口市,川口文化幼稚園,カワグチブンカヨウチエン,,私立幼稚園,112038,,埼玉県川口市幸町3-5-33,埼玉県,川口市幸町3-5-33,,,,35.80650627,139.71569,,,,,(048)253-0333,,(048)257-4482,,,,,,学校法人 文化学園,,200,,月火水木金土,8:00,18:00,土曜日の開園時間は08：00から13：00,有,,,,,,,,,,,,,,,
112038,k130000180,埼玉県川口市,松葉幼稚園,マツバヨウチエン,,私立幼稚園,112038,,埼玉県川口市領家2-14-11,埼玉県,川口市領家2-14-11,,,,35.79494361,139.7423577,,,,,(048)222-3245,,(048)222-3919,,,,,,学校法人 松葉学園,,385,,月火水木金,8:00,17:00,,有,,,,,,,,,,,,,,,
112038,k130000181,埼玉県川口市,西川口幼稚園,ニシカワグチヨウチエン,,私立幼稚園,112038,,埼玉県川口市西川口3-34-5,埼玉県,川口市西川口3-34-5,,,,35.81070282,139.7029598,,,,,(048)251-3076,,(048)254-1373,,,,,,学校法人 安養学園,,280,,月火水木金,7:45,18:00,,有,,,,,,,,,,,,,,,
112038,k130000182,埼玉県川口市,小鳩幼稚園,コバトヨウチエン,,私立幼稚園,112038,,埼玉県川口市東本郷1185,埼玉県,川口市東本郷1185,,,,35.8270838,139.7623937,,,,,(048)281-0329,,(048)281-0329,,,,,,学校法人 木浦学園,,280,,月火水木金,8:15,17:00,,有,,,,,,,,,,,,,,,
112038,k130000183,埼玉県川口市,清月幼稚園,セイゲツヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝5222,埼玉県,川口市芝5222,,,,35.83773816,139.6928899,,,,,(048)266-4760,,(048)266-1211,,,,,,学校法人 清月学園,,70,,月火水木金,8:40,17:00,,有,,,,,,,,,,,,,,,
112038,k130000184,埼玉県川口市,松原幼稚園,マツバラヨウチエン,,私立幼稚園,112038,,埼玉県川口市安行領根岸2143-1,埼玉県,川口市安行領根岸2143-1,,,,35.84357801,139.7219462,,,,,(048)281-1245,,(048)446-6400,,,,,,学校法人 小沢学園,,430,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000185,埼玉県川口市,共生幼稚園,キョウセイヨウチエン,,私立幼稚園,112038,,埼玉県川口市飯塚2-9-4,埼玉県,川口市飯塚2-9-4,,,,35.79975742,139.7128628,,,,,(048)252-4101,,(048)252-4344,,,,,,学校法人 共生学園,,210,,月火水木金,8:00,17:00,,有,,,,,,,,,,,,,,,
112038,k130000186,埼玉県川口市,川口アソカ幼稚園,カワグチアソカヨウチエン,,私立幼稚園,112038,,埼玉県川口市青木4-20-13,埼玉県,川口市青木4-20-13,,,,35.81694483,139.7257978,,,,,(048)253-9489,,(048)253-8487,,,,,,学校法人 願生学園,,240,,月火水木金,8:30,18:30,,有,,,,,,,,,,,,,,,
112038,k130000187,埼玉県川口市,いずみ幼稚園,イズミヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝西2-16-3,埼玉県,川口市芝西2-16-3,,,,35.8407619,139.6856154,,,,,(048)265-0106,,(048)265-0210,,,,,,学校法人 いずみ学園　,,320,,月火水木金,8:00,18:00,,有,,,,,,,,,,,,,,,
112038,k130000188,埼玉県川口市,ふじみ幼稚園,フジミヨウチエン,,私立幼稚園,112038,,埼玉県川口市本前川2-12-15,埼玉県,川口市本前川2-12-15,,,,35.84155355,139.7041415,,,,,(048)266-7823,,(048)265-4377,,,,,,学校法人 富士美学園,,385,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000189,埼玉県川口市,翠ヶ丘幼稚園,ミドリガオカヨウチエン,,私立幼稚園,112038,,埼玉県川口市大字安行慈林880,埼玉県,川口市大字安行慈林880,,,,35.83811522,139.7490111,,,,,(048)284-4141,,(048)284-4143,,,,,,学校法人 翠ヶ丘学園,,360,,月火水木金,8:30,17:30,,有,,,,,,,,,,,,,,,
112038,k130000190,埼玉県川口市,青木錦生幼稚園,アオキキンセイヨウチエン,,私立幼稚園,112038,,埼玉県川口市中青木4-6-25,埼玉県,川口市中青木4-6-25,,,,35.81772984,139.716513,,,,,(048)255-1158,,(048)255-1881,,,,,,学校法人 飯田学園,,210,,月火水木金,9:00,17:00,,有,,,,,,,,,,,,,,,
112038,k130000191,埼玉県川口市,小桜幼稚園,コザクラヨウチエン,,私立幼稚園,112038,,埼玉県川口市石神1340,埼玉県,川口市石神1340,,,,35.85131245,139.7392395,,,,,(048)294-3366,,(048)294-3343,,,,,,学校法人 健眞学園,,200,,月火水木金,7:30,17:30,,有,,,,,,,,,,,,,,,
112038,k130000192,埼玉県川口市,北川口幼稚園,キタカワグチヨウチエン,,私立幼稚園,112038,,埼玉県川口市道合1221,埼玉県,川口市道合1221,,,,35.84930968,139.7215907,,,,,(048)281-2333,,(048)283-4055,,,,,,学校法人 大徳寺学園,,175,,月火水木金,8:00,18:00,,有,,,,,,,,,,,,,,,
112038,k130000193,埼玉県川口市,旭幼稚園,アサヒヨウチエン,,私立幼稚園,112038,,埼玉県川口市前野宿50,埼玉県,川口市前野宿50,,,,35.83382182,139.7591376,,,,,(048)281-5353,,(048)281-5336,,,,,,学校法人 南陵学園,,350,,月火水木金,8:15,17:30,,有,,,,,,,,,,,,,,,
112038,k130000195,埼玉県川口市,西光院マヤ幼稚園,サイコウインマヤヨウチエン,,私立幼稚園,112038,,埼玉県川口市戸塚2-6-29,埼玉県,川口市戸塚2-6-29,,,,35.87147192,139.7464141,,,,,(048)295-0136,,(048)295-1795,,,,,,宗教法人　西光院,,160,,月火水木金,8:30,14:00,,無,,,,,,,,,,,,,,,
112038,k130000196,埼玉県川口市,川口しらぎく幼稚園,カワグチシラギクヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝西2-7-35,埼玉県,川口市芝西2-7-35,,,,35.84074182,139.6877399,,,,,(048)267-2901,,(048)262-3330,,,,,,学校法人 嶋根学園,,320,,月火水木金,7:30,18:30,,有,,,,,,,,,,,,,,,
112038,k130000197,埼玉県川口市,芝みずほ幼稚園,シバミズホヨウチエン,,私立幼稚園,112038,,埼玉県川口市大字小谷場199-1,埼玉県,川口市大字小谷場199-1,,,,35.84150771,139.6808124,,,,,(048)265-0233,,(048)265-0233,,,,,,学校法人 今泉学園,,360,,月火水木金,8:00,18:00,,有,,,,,,,,,,,,,,,
112038,k130000198,埼玉県川口市,きぞろ幼稚園,キゾロヨウチエン,,私立幼稚園,112038,,埼玉県川口市木曽呂838,埼玉県,川口市木曽呂838,,,,35.8609079,139.7237727,,,,,(048)295-1016,,(048)295-1015,,,,,,学校法人 神根学園,,220,,月火水木金,8:00,19:00,,有,,,,,,,,,,,,,,,
112038,k130000199,埼玉県川口市,安行東光幼稚園,アンギョウトウコウヨウチエン,,私立幼稚園,112038,,埼玉県川口市安行原1625,埼玉県,川口市安行原1625,,,,35.83733725,139.7709831,,,,,(048)296-1225,,(048)296-2127,,,,,,学校法人 東光学園,,350,,月火水木金,8:30,18:00,,有,,,,,,,,,,,,,,,
112038,k130000200,埼玉県川口市,川口あけぼの幼稚園,カワグチアケボノヨウチエン,,私立幼稚園,112038,,埼玉県川口市元郷5-25-10,埼玉県,川口市元郷5-25-10,,,,35.79790662,139.7406548,,,,,(048)222-5242,,(048)222-7766,,,,,,学校法人 平柳学園,,210,,月火水木金,8:00,18:00,,有,,,,,,,,,,,,,,,
112038,k130000201,埼玉県川口市,川口くるみ幼稚園,カワグチクルミヨウチエン,,私立幼稚園,112038,,埼玉県川口市末広3-9-19,埼玉県,川口市末広3-9-19,,,,35.80502253,139.7426575,,,,,(048)222-3642,,(048)222-0026,,,,,,学校法人 吉祥学園,,175,,月火水木金,8:00,17:00,,有,,,,,,,,,,,,,,,
112038,k130000203,埼玉県川口市,川口さかえ幼稚園,カワグチサカエヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝下3-21-31,埼玉県,川口市芝下3-21-31,,,,35.8394517,139.7018176,,,,,(048)265-7157,,(048)266-9320,,,,,,学校法人 若芝学園,,320,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000204,埼玉県川口市,赤芝幼稚園,アカシバヨウチエン,,私立幼稚園,112038,,埼玉県川口市赤芝新田540-1,埼玉県,川口市赤芝新田540-1,,,,35.85078206,139.7503994,,,,,(048)295-1802,,(048)295-3300,,,,,,学校法人 船津学園,,175,,月火水木金,8:00,14:10,,無,,,,,,,,,,,,,,,
112038,k130000205,埼玉県川口市,ひのつめ幼稚園,ヒノツメヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝樋ノ爪2-8-25,埼玉県,川口市芝樋ノ爪2-8-25,,,,35.83323594,139.686988,,,,,(048)265-5354,,(048)269-1865,,,,,,学校法人 本多学園,,280,,月火水木金,7:30,18:30,,有,,,,,,,,,,,,,,,
112038,k130000206,埼玉県川口市,しば幼稚園,シバヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝下1-2-26,埼玉県,川口市芝下1-2-26,,,,35.83583651,139.7015039,,,,,(048)265-7156,,(048)265-7179,,,,,,学校法人 川口学園,,315,,月火水木金,7:30,18:30,,有,,,,,,,,,,,,,,,
112038,k130000207,埼玉県川口市,川口幼稚園,カワグチヨウチエン,,私立幼稚園,112038,,埼玉県川口市木曽呂1425,埼玉県,川口市木曽呂1425,,,,35.85660042,139.7144731,,,,,(048)295-1195,,(048)296-5271,,,,,,学校法人 峯徳学園,,480,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000208,埼玉県川口市,東川口幼稚園,ヒガシカワグチヨウチエン,,私立幼稚園,112038,,埼玉県川口市戸塚東3-8-25,埼玉県,川口市戸塚東3-8-25,,,,35.8672654,139.7547981,,,,,(048)296-0280,,(048)296-5271,,,,,,学校法人 峯徳学園,,280,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000209,埼玉県川口市,新郷松原幼稚園,シンゴウマツバラヨウチエン,,私立幼稚園,112038,,埼玉県川口市東本郷709-3,埼玉県,川口市東本郷709-3,,,,35.82450985,139.7655856,,,,,(048)284-5675,,(048)446-6400,,,,,,学校法人 小沢学園,,240,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000210,埼玉県川口市,芝園幼稚園,シバゾノヨウチエン,,私立幼稚園,112038,,埼玉県川口市芝園町3-16-1,埼玉県,川口市芝園町3-16-1,,,,35.83144866,139.6860374,,,,,(048)269-2221,,(048)269-2621,,,,,,学校法人 川口石川学園,,210,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000211,埼玉県川口市,安行幼稚園,アンギョウヨウチエン,,私立幼稚園,112038,,埼玉県川口市大字安行領家1193,埼玉県,川口市大字安行領家1193,,,,35.84957955,139.7610219,,,,,(048)296-7747,,(048)294-8833,,,,,,学校法人 安行学園,,210,,月火水木金,8:30,17:30,,有,,,,,,,,,,,,,,,
112038,k130000212,埼玉県川口市,認定こども園新郷南幼稚園,ニンテイコドモエンシンゴウミナミヨウチエン,,認定こども園（幼保連携型）,112038,,埼玉県川口市本蓮3-2-15,埼玉県,川口市本蓮3-2-15,,,,35.81513689,139.760113,,,,,(048)282-3434,,(048)287-0191,,,,,,学校法人 平林学園,,210,,月火水木金土,7:00,18:00,土曜日の開園時間は07：00から18：00,有,,,,,,,,,,,,,,,
112038,k130000213,埼玉県川口市,ゆりかご幼稚園,ユリカゴヨウチエン,,私立幼稚園,112038,,埼玉県川口市坂下町3-17-20,埼玉県,川口市坂下町3-17-20,,,,35.8282962,139.7442393,,,,,(048)281-3607,,(048)281-3602,,,,,,学校法人 門平学園,,200,,月火水木金,8:30,17:00,,有,,,,,,,,,,,,,,,
112038,k130000214,埼玉県川口市,たちばな幼稚園,タチバナヨウチエン,,私立幼稚園,112038,,埼玉県川口市辻705,埼玉県,川口市辻705,,,,35.82535863,139.7295858,,,,,(048)283-2225,,(048)281-8184,,,,,,学校法人 常住寺学園,,200,,月火水木金,7:45,17:30,,有,,,,,,,,,,,,,,,
112038,k130000216,埼玉県川口市,みつわ幼稚園,ミツワヨウチエン,,私立幼稚園,112038,,埼玉県川口市八幡木1-16-11,埼玉県,川口市八幡木1-16-11,,,,35.82003137,139.7470684,,,,,(048)281-3062,,(048)281-3170,,,,,,学校法人 光和学園,,360,,月火水木金,7:45,18:00,,有,,,,,,,,,,,,,,,
112038,k130000217,埼玉県川口市,やはぎ幼稚園,ヤハギヨウチエン,,私立幼稚園,112038,,埼玉県川口市南鳩ヶ谷3-9-1,埼玉県,川口市南鳩ヶ谷3-9-1,,,,35.81777901,139.7385766,,,,,(048)284-0162,,(048)284-0173,,,,,,学校法人 やはぎ学園,,240,,月火水木金,7:30,19:00,,有,,,,,,,,,,,,,,,
112038,k130000218,埼玉県川口市,さと幼稚園,サトヨウチエン,,私立幼稚園,112038,,埼玉県川口市里1155-5,埼玉県,川口市里1155-5,,,,35.83249795,139.7298855,,,,,(048)284-6010,,(048)286-3720,,,,,,学校法人 鳩ヶ谷学園,,315,,月火水木金,8:10,18:00,,有,,,,,,,,,,,,,,,
112038,k130000219,埼玉県川口市,アルタキッズ鳩ケ谷園,アルタキッズハトガヤエン,,認可私立保育所,112038,,埼玉県川口市大字里365-2,埼玉県,川口市大字里365-2,,,,35.83592464,139.7278898,,,,,(048)229-0777,,(048)229-0777,,,,,,株式会社アルタナーサリー,2020/4/1,60,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000220,埼玉県川口市,みずほ保育園川口里,ミズホホイクエンカワグチサト,,認可私立保育所,112038,,埼玉県川口市大字里511-1,埼玉県,川口市大字里511-1,,,,35.83459839,139.7309597,,,,,(048)288-3240,,(048)288-3241,,,,,,社会福祉法人みずほ育伸会,2020/4/1,90,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000221,埼玉県川口市,川口安行まりーな保育園,カワグチアンギョウマリーナホイクエン,,認可私立保育所,112038,,埼玉県川口市安行出羽1-12-10,埼玉県,川口市安行出羽1-12-10,,,,35.85212764,139.76166,,,,,(048)290-0005,,(048)290-0006,,,,,,社会福祉法人碧凪会,2020/4/1,80,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000222,埼玉県川口市,いろは園,イロハエン,,認可私立保育所,112038,,埼玉県川口市幸町3-10-16,埼玉県,川口市幸町3-10-16,,,1F,35.83086833,139.6906089,,,,,(048)242-5416,,(048)242-5417,,,,,,特定非営利活動法人　MTS,2020/4/1,48,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000223,埼玉県川口市,Gakkenほいくえん　川口芝,ガッケンホイクエンカワグチシバ,,認可私立保育所,112038,,埼玉県川口市芝樋ノ爪1-7−48,埼玉県,川口市芝樋ノ爪1-7−48,,,,35.83086833,139.6906089,,,,,(048)266-7060,,(048)266-7061,,,,,,株式会社学研ココファン・ナーサリー,2020/4/1,70,0歳から5歳,月火水木金土,7:30,20:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000224,埼玉県川口市,鳩ヶ谷キッズランド,ハトガヤキッズランド,,認可私立保育所,112038,,埼玉県川口市坂下町1-14-17,埼玉県,川口市坂下町1-14-17,,,,35.82994936,139.7368844,,,,,(048)286-0116,,(048)299-7116,,,,,,社会福祉法人陽彩こころの会,2020/4/1,90,1歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000225,埼玉県川口市,プリスクレール・ディゾ・アンジェ安行藤八,プリスクレール・ディゾ・アンジェアンギョウトウハチ,,認可私立保育所,112038,,埼玉県川口市安行189,埼玉県,川口市安行189,,,,35.85399344,139.761055,,,,,(048)229-2966,,(048)229-2977,,,,,,有限会社パレット,2020/4/1,90,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000226,埼玉県川口市,KIDS　ONE 川口,キッズワンカワグチ,,認可私立保育所,112038,,埼玉県川口市飯塚1-3-6,埼玉県,川口市飯塚1-3-6,,,,35.79974267,139.716027,,,,,(048)254-0555,,(048)242-3701,,,,,,株式会社豊翔堂,2020/4/1,29,0歳から5歳,月火水木金土,7:30,19:00,土曜日の開所時間は08：30から17：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000227,埼玉県川口市,Happiness川口保育園,ハピネスカワグチホイクエン,,認可私立保育所,112038,,埼玉県川口市西川口1-41-21,埼玉県,川口市西川口1-41-21,,,,35.81571183,139.7007998,,,,,(048)255-3010,,(048)229-2650,,,,,,株式会社　Happiness,2020/4/1,19,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000228,埼玉県川口市,ふるーる保育園川口二十三夜,フルールホイクエンカワグチニジュウサンヤ,,認可私立保育所,112038,,埼玉県川口市芝7238,埼玉県,川口市芝7238,,,,35.84817592,139.6877885,,,,,(048)487-7667,,(048)487-7668,,,,,,株式会社　アヴェニエール,2020/4/1,16,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000229,埼玉県川口市,川口ふたばこども園,カワグチフタバコドモエン,,認定こども園（幼保連携型）,112038,,埼玉県川口市柳根町2-11,埼玉県,川口市柳根町2-11,,,,35.84983261,139.7046697,,,,,(048)266-9439,,(048)266-9489,,,,,,学校法人　清新義塾,2020/4/1,505,0歳から5歳,月火水木金土,7:00,19:00,"保育所の土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで
幼稚園の土曜日の開園時間は08：30から18：00休所日は日曜日、祝日及び夏季・冬季・春季休園日並びにその他休園日",有,,,,,,,,,,,,,,,
112038,k130000230,埼玉県川口市,西青木クマさん保育所,ニシアオキクマサンホイクショ,,認可私立保育所,112038,,埼玉県川口市西青木3-3-3,埼玉県,川口市西青木3-3-3,,,,35.81844878,139.7097545,,,,,(048)271-5815,,(048)271-5816,,,,,,社会福祉法人優愛会,2021/4/1,90,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000231,埼玉県川口市,ひふみ保育園,ヒフミホイクエン,,認可私立保育所,112038,,埼玉県川口市本町3-9-21,埼玉県,川口市本町3-9-21,,,,35.80142318,139.7226499,,,,,(048)280-6123,,(048)280-6125,,,,,,社会福祉法人ひふみ会,2021/4/1,60,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から16：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000232,埼玉県川口市,ドルフィン・キッズ保育園川口,ドルフィンキッズホイクエンカワグチ,,認可私立保育所,112038,,埼玉県川口市青木5-10-12,埼玉県,川口市青木5-10-12,,,,35.82104168,139.7224407,,,,,(048)271-5772,,(048)271-5773,,,,,,社会福祉法人ドルフィン福祉会,2021/4/1,60,1歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000233,埼玉県川口市,東かわぐちポポロ保育園,ヒガシカワグチポポロホイクエン,,認可私立保育所,112038,,埼玉県川口市戸塚東1-1-15,埼玉県,川口市戸塚東1-1-15,,,,35.87552168,139.7487649,,,,,(048)291-0355,,(048)291-0356,,,,,,社会福祉法人純清会,2021/4/1,60,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000234,埼玉県川口市,たいよう保育園川口本町園,タイヨウホイクエンカワグチホンチョウエン,,認可私立保育所,112038,,埼玉県川口市本町4-8-3,埼玉県,川口市本町4-8-3,,,,35.79972509,139.7197585,,,,,(048)225-4152,,(048)225-4151,,,,,,株式会社　サングリット,2021/4/1,50,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から16：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000235,埼玉県川口市,ミラッツ川口保育園,ミラッツカワグチホイクエン,,認可私立保育所,112038,,埼玉県川口市川口6-3-14,埼玉県,川口市川口6-3-14,,,,35.80367458,139.7111522,,,,,(048)299-7107,,(048)299-7151,,,,,,株式会社MIRATZ,2022/4/1,94,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
